username,gender,institution_name,exam_topic_name,complaint_status,year,total_score,is_disqualified,is_absent,supervisor_report,status,pass_fail,score_vs_pass_mark,percentile_by_topic,rank_in_topic,rank_in_institution_by_topic
euee14519218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,14
euee14519318,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,60.0,0,0,0,Pass,Pass,10.0,37.9,153,50
euee14519418,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,43.75,0,0,0,Fail,Fail,-6.25,10.28,222,59
euee14519518,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,57.5,0,0,0,Pass,Pass,7.5,33.47,162,52
euee14519618,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,21.17,193,57
euee14519718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14519818,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,82.5,0,0,0,Pass,Pass,32.5,97.38,6,4
euee14519918,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,23
euee14520018,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,81.25,0,0,0,Pass,Pass,31.25,95.56,10,7
euee14520218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,68.75,0,0,0,Pass,Pass,18.75,57.06,103,35
euee14520318,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,66.25,0,0,0,Pass,Pass,16.25,51.21,119,42
euee14520418,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,78.75,0,0,0,Pass,Pass,28.75,93.15,16,11
euee14520518,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,61.25,0,0,0,Pass,Pass,11.25,39.72,149,49
euee14520618,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14520718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14520818,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,62.5,0,0,0,Pass,Pass,12.5,42.74,138,46
euee14521018,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,73.75,0,0,0,Pass,Pass,23.75,77.62,53,22
euee14521118,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,58.75,0,0,0,Pass,Pass,8.75,36.09,158,51
euee14521218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14521318,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,82.5,0,0,0,Pass,Pass,32.5,97.38,6,4
euee14521418,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,14
euee14521518,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,67.5,0,0,0,Pass,Pass,17.5,53.83,113,41
euee14521618,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,83.75,0,0,0,Pass,Pass,33.75,98.79,3,2
euee14521718,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,81.25,0,0,0,Pass,Pass,31.25,95.56,10,7
euee14521818,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,68.75,0,0,0,Pass,Pass,18.75,57.06,103,35
euee14521918,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,68.75,0,0,0,Pass,Pass,18.75,57.06,103,35
euee14522118,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,17
euee14522218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,62.5,0,0,0,Pass,Pass,12.5,42.74,138,46
euee14522318,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,66.25,0,0,0,Pass,Pass,16.25,51.21,119,42
euee14522418,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,82.5,0,0,0,Pass,Pass,32.5,97.38,6,4
euee14522518,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,14
euee14522618,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,19
euee14522718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,23
euee14522818,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,17
euee14522918,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,19
euee14523018,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14523118,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,23
euee14523218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,28.23,176,54
euee14523318,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14523418,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,68.75,0,0,0,Pass,Pass,18.75,57.06,103,35
euee14523518,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,78.75,0,0,0,Pass,Pass,28.75,93.15,16,11
euee14523618,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,19
euee14523718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,63.75,0,0,0,Pass,Pass,13.75,45.77,134,45
euee14523818,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,65.0,0,0,0,Pass,Pass,15.0,48.19,126,44
euee14523918,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,88.75,0,0,0,Pass,Pass,38.75,99.6,2,1
euee14524018,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,23
euee14524118,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,21.17,193,57
euee14524218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,83.75,0,0,0,Pass,Pass,33.75,98.79,3,2
euee14524318,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,60.69,95,34
euee14524418,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,68.75,0,0,0,Pass,Pass,18.75,57.06,103,35
euee14524518,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,78.75,0,0,0,Pass,Pass,28.75,93.15,16,11
euee14524618,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,68.75,0,0,0,Pass,Pass,18.75,57.06,103,35
euee14524718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,56.25,0,0,0,Pass,Pass,6.25,30.65,171,53
euee14524818,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,81.25,0,0,0,Pass,Pass,31.25,95.56,10,7
euee14524918,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,27
euee14525018,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,81.25,0,0,0,Pass,Pass,31.25,95.56,10,7
euee18440418,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,90.0,0,0,0,Pass,Pass,40.0,100.0,1,1
euee18440618,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,62.5,0,0,0,Pass,Pass,12.5,42.74,138,93
euee18440518,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,40.0,0,0,0,Fail,Fail,-10.0,6.85,231,172
euee18440718,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,36.25,0,0,0,Fail,Fail,-13.75,3.83,238,179
euee18440818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,24
euee18440918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,24
euee18441018,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,80.0,0,0,0,Pass,Pass,30.0,94.35,15,5
euee18441118,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,12.1,217,159
euee55264817,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,43.75,0,0,0,Fail,Fail,-6.25,10.28,222,164
euee18441218,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,66.25,0,0,0,Pass,Pass,16.25,51.21,119,78
euee18441418,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,8
euee18456918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,60.0,0,0,0,Pass,Pass,10.0,37.9,153,104
euee18441318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,57.5,0,0,0,Pass,Pass,7.5,33.47,162,111
euee18441518,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,43.75,0,0,0,Fail,Fail,-6.25,10.28,222,164
euee18441718,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,47.5,0,0,0,Fail,Fail,-2.5,17.54,202,144
euee18441618,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,28.23,176,123
euee18441818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,12.1,217,159
euee18441918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,15
euee00044718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Software Engineering,1,2018 End Year,62.5,0,0,0,Pass,Pass,12.5,42.74,138,46
euee18442118,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,62.5,0,0,0,Pass,Pass,12.5,42.74,138,93
euee18442218,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,73.75,0,0,0,Pass,Pass,23.75,77.62,53,32
euee18442318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,8
euee18442418,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,39
euee18442518,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,8
euee18442618,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,21.17,193,137
euee18442718,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,15
euee18442818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,52
euee18442918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,15
euee18443018,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,39
euee55265617,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,30.0,0,0,0,Fail,Fail,-20.0,1.41,245,186
euee18443118,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,60.0,0,0,0,Pass,Pass,10.0,37.9,153,104
euee18443218,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,56.25,0,0,0,Pass,Pass,6.25,30.65,171,119
euee18457018,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,15
euee18443318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,65.0,0,0,0,Pass,Pass,15.0,48.19,126,83
euee18443418,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,57.5,0,0,0,Pass,Pass,7.5,33.47,162,111
euee18443518,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,46.25,0,0,0,Fail,Fail,-3.75,14.52,210,152
euee18443618,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,40.0,0,0,0,Fail,Fail,-10.0,6.85,231,172
euee18443718,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,21.17,193,137
euee18443818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,66.25,0,0,0,Pass,Pass,16.25,51.21,119,78
euee18803118,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,51.25,0,0,0,Pass,Pass,1.25,23.79,188,133
euee18443918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,81.25,0,0,0,Pass,Pass,31.25,95.56,10,4
euee18457118,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,51.25,0,0,0,Pass,Pass,1.25,23.79,188,133
euee18444018,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,21.17,193,137
euee18444118,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,58.75,0,0,0,Pass,Pass,8.75,36.09,158,108
euee18444218,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,60.69,95,62
euee18444318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,66.25,0,0,0,Pass,Pass,16.25,51.21,119,78
euee18444418,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,57.5,0,0,0,Pass,Pass,7.5,33.47,162,111
euee18444518,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,28.23,176,123
euee18444618,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,52
euee18444718,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,65.0,0,0,0,Pass,Pass,15.0,48.19,126,83
euee55265817,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,30.0,0,0,0,Fail,Fail,-20.0,1.41,245,186
euee18444818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,24
euee18445018,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,72.5,0,0,0,Pass,Pass,22.5,72.58,61,39
euee18444918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,33.75,0,0,0,Fail,Fail,-16.25,2.62,242,183
euee18445118,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,60.69,95,62
euee18803318,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,38.75,0,0,0,Fail,Fail,-11.25,5.85,234,175
euee18445218,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,73.75,0,0,0,Pass,Pass,23.75,77.62,53,32
euee18445318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,46.25,0,0,0,Fail,Fail,-3.75,14.52,210,152
euee18445418,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,37.5,0,0,0,Fail,Fail,-12.5,5.04,236,177
euee18445518,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,46.25,0,0,0,Fail,Fail,-3.75,14.52,210,152
euee18445618,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,67.5,0,0,0,Pass,Pass,17.5,53.83,113,73
euee18445818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,8
euee18445718,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,46.25,0,0,0,Fail,Fail,-3.75,14.52,210,152
euee18445918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,28.23,176,123
euee18446118,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,63.75,0,0,0,Pass,Pass,13.75,45.77,134,90
euee18446018,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,76.25,0,0,0,Pass,Pass,26.25,85.89,31,15
euee18457218,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,60.0,0,0,0,Pass,Pass,10.0,37.9,153,104
euee18446218,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,36.25,0,0,0,Fail,Fail,-13.75,3.83,238,179
euee18457318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,58.75,0,0,0,Pass,Pass,8.75,36.09,158,108
euee18446318,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,81.45,42,24
euee18446418,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,57.5,0,0,0,Pass,Pass,7.5,33.47,162,111
euee18446518,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,62.5,0,0,0,Pass,Pass,12.5,42.74,138,93
euee18457418,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,71.25,0,0,0,Pass,Pass,21.25,65.73,78,52
euee18446718,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,61.25,0,0,0,Pass,Pass,11.25,39.72,149,101
euee18446618,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,48.75,0,0,0,Fail,Fail,-1.25,19.35,201,143
euee55266117,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,28.75,0,0,0,Fail,Fail,-21.25,0.81,247,188
euee18446918,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,28.23,176,123
euee18446818,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,32.5,0,0,0,Fail,Fail,-17.5,2.02,244,185
euee18447018,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,47.5,0,0,0,Fail,Fail,-2.5,17.54,202,144
euee18447118,Male,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,77.5,0,0,0,Pass,Pass,27.5,90.12,21,8
euee18447218,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,57.5,0,0,0,Pass,Pass,7.5,33.47,162,111
euee18447318,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,28.23,176,123
euee18457518,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,12.1,217,159
euee18447418,Female,ADDIS ABABA UNIVERSITY,Software Engineering,1,2018 End Year,38.75,0,0,0,Fail,Fail,-11.25,5.85,234,175
